dateTime,value
07/24/18 00:00:00,857
07/25/18 00:00:00,651
07/26/18 00:00:00,963
07/27/18 00:00:00,788
07/28/18 00:00:00,1232
07/29/18 00:00:00,1047
07/30/18 00:00:00,1440
07/31/18 00:00:00,922
08/01/18 00:00:00,695
08/02/18 00:00:00,1154
08/03/18 00:00:00,630
08/04/18 00:00:00,719
08/05/18 00:00:00,1038
08/06/18 00:00:00,1262
08/07/18 00:00:00,767
08/08/18 00:00:00,881
08/09/18 00:00:00,1116
08/10/18 00:00:00,1235
08/11/18 00:00:00,1265
08/12/18 00:00:00,676
08/13/18 00:00:00,789
08/14/18 00:00:00,1260
08/15/18 00:00:00,747
08/16/18 00:00:00,1252
08/17/18 00:00:00,1440
08/18/18 00:00:00,1309
08/19/18 00:00:00,1252
08/20/18 00:00:00,924
08/21/18 00:00:00,794
08/22/18 00:00:00,1144
08/23/18 00:00:00,722
08/24/18 00:00:00,1440
08/25/18 00:00:00,1440
08/26/18 00:00:00,1440
08/27/18 00:00:00,1440
08/28/18 00:00:00,1048
08/29/18 00:00:00,894
08/30/18 00:00:00,720
08/31/18 00:00:00,914
09/01/18 00:00:00,1337
09/02/18 00:00:00,692
09/03/18 00:00:00,1074
09/04/18 00:00:00,1106
09/05/18 00:00:00,926
09/06/18 00:00:00,1439
09/07/18 00:00:00,632
09/08/18 00:00:00,648
09/09/18 00:00:00,707
09/10/18 00:00:00,797
09/11/18 00:00:00,1184
09/12/18 00:00:00,807
09/13/18 00:00:00,694
09/14/18 00:00:00,910
09/15/18 00:00:00,1249
09/16/18 00:00:00,627
09/17/18 00:00:00,686
09/18/18 00:00:00,900
09/19/18 00:00:00,680
09/20/18 00:00:00,775
09/21/18 00:00:00,809
09/22/18 00:00:00,993
09/23/18 00:00:00,1163
09/24/18 00:00:00,1440
09/25/18 00:00:00,743
09/26/18 00:00:00,843
09/27/18 00:00:00,751
09/28/18 00:00:00,1440
09/29/18 00:00:00,1440
09/30/18 00:00:00,1440
10/01/18 00:00:00,1440
10/02/18 00:00:00,1440
10/03/18 00:00:00,1440
10/04/18 00:00:00,1440
10/05/18 00:00:00,1440
10/06/18 00:00:00,667
10/07/18 00:00:00,781
10/08/18 00:00:00,562
10/09/18 00:00:00,959
10/10/18 00:00:00,753
10/11/18 00:00:00,1390
10/12/18 00:00:00,1368
10/13/18 00:00:00,623
10/14/18 00:00:00,1423
10/15/18 00:00:00,1440
10/16/18 00:00:00,1440
10/17/18 00:00:00,1440
10/18/18 00:00:00,1440
10/19/18 00:00:00,1440
10/20/18 00:00:00,1440
10/21/18 00:00:00,1440
10/22/18 00:00:00,1440
10/23/18 00:00:00,1440
10/24/18 00:00:00,1440
10/25/18 00:00:00,1440
10/26/18 00:00:00,1440
10/27/18 00:00:00,1440
10/28/18 00:00:00,1440
10/29/18 00:00:00,1440
10/30/18 00:00:00,1440
10/31/18 00:00:00,1440
11/01/18 00:00:00,1440
11/02/18 00:00:00,1440
11/03/18 00:00:00,1440
11/04/18 00:00:00,1440
11/05/18 00:00:00,1440
11/06/18 00:00:00,1440
11/07/18 00:00:00,1440
11/08/18 00:00:00,1440
11/09/18 00:00:00,1440
11/10/18 00:00:00,1440
11/11/18 00:00:00,1440
11/12/18 00:00:00,1440
11/13/18 00:00:00,1440
11/14/18 00:00:00,1440
11/15/18 00:00:00,1440
11/16/18 00:00:00,1440
11/17/18 00:00:00,1440
11/18/18 00:00:00,1440
11/19/18 00:00:00,1440
11/20/18 00:00:00,1440
11/21/18 00:00:00,1440
11/22/18 00:00:00,1440
11/23/18 00:00:00,1440
11/24/18 00:00:00,521
11/25/18 00:00:00,719
11/26/18 00:00:00,701
11/27/18 00:00:00,1001
11/28/18 00:00:00,672
11/29/18 00:00:00,870
11/30/18 00:00:00,769
12/01/18 00:00:00,508
12/02/18 00:00:00,616
12/03/18 00:00:00,746
12/04/18 00:00:00,662
12/05/18 00:00:00,726
12/06/18 00:00:00,1186
12/07/18 00:00:00,716
12/08/18 00:00:00,519
12/09/18 00:00:00,891
12/10/18 00:00:00,648
12/11/18 00:00:00,745
12/12/18 00:00:00,702
12/13/18 00:00:00,835
12/14/18 00:00:00,538
12/15/18 00:00:00,558
12/16/18 00:00:00,570
12/17/18 00:00:00,847
12/18/18 00:00:00,645
12/19/18 00:00:00,672
12/20/18 00:00:00,706
12/21/18 00:00:00,480
12/22/18 00:00:00,1302
12/23/18 00:00:00,746
12/24/18 00:00:00,641
12/25/18 00:00:00,789
12/26/18 00:00:00,620
12/27/18 00:00:00,993
12/28/18 00:00:00,1011
12/29/18 00:00:00,758
12/30/18 00:00:00,848
12/31/18 00:00:00,1040
01/01/19 00:00:00,832
01/02/19 00:00:00,606
01/03/19 00:00:00,867
01/04/19 00:00:00,930
01/05/19 00:00:00,869
01/06/19 00:00:00,812
01/07/19 00:00:00,626
01/08/19 00:00:00,840
01/09/19 00:00:00,653
01/10/19 00:00:00,640
01/11/19 00:00:00,962
01/12/19 00:00:00,334
01/13/19 00:00:00,750
01/14/19 00:00:00,732
01/15/19 00:00:00,650
01/16/19 00:00:00,1283
01/17/19 00:00:00,779
01/18/19 00:00:00,708
01/19/19 00:00:00,546
01/20/19 00:00:00,686
01/21/19 00:00:00,693
01/22/19 00:00:00,649
01/23/19 00:00:00,949
01/24/19 00:00:00,728
