dateTime,value
12/18/16 00:00:00,"{'demographicVO2Max': 45.090450000000004, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 45.17219, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
12/19/16 00:00:00,"{'demographicVO2Max': 45.6045, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 45.22451, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
12/20/16 00:00:00,"{'demographicVO2Max': 45.882720000000006, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 45.304170000000006, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
12/21/16 00:00:00,"{'demographicVO2Max': 46.08592, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 45.39878, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
12/22/16 00:00:00,"{'demographicVO2Max': 46.79110000000001, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 45.56729000000001, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
12/23/16 00:00:00,"{'demographicVO2Max': 47.591530000000006, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 45.812290000000004, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
12/24/16 00:00:00,"{'demographicVO2Max': 47.369020000000006, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 46.0007, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
12/25/16 00:00:00,"{'demographicVO2Max': 47.185430000000004, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 46.144090000000006, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
12/26/16 00:00:00,"{'demographicVO2Max': 46.63879000000001, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 46.20396, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
12/27/16 00:00:00,"{'demographicVO2Max': 47.10266000000001, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 46.31273, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
12/28/16 00:00:00,"{'demographicVO2Max': 46.817780000000006, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 46.373850000000004, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
12/29/16 00:00:00,"{'demographicVO2Max': 46.646460000000005, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 46.40684, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
12/30/16 00:00:00,"{'demographicVO2Max': 46.62435000000001, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 46.43316, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
12/31/16 00:00:00,"{'demographicVO2Max': 46.77029, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 46.473960000000005, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
01/01/17 00:00:00,"{'demographicVO2Max': 46.36148, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 46.46034, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
