dateTime,value
08/27/18 00:00:00,"{'date': '08/27/18', 'value': 70.03736209869385, 'error': 18.42806625366211}"
08/28/18 00:00:00,"{'date': '08/28/18', 'value': 71.03926277160645, 'error': 19.491453170776367}"
08/29/18 00:00:00,"{'date': '08/29/18', 'value': 70.16078281402588, 'error': 20.22193145751953}"
08/30/18 00:00:00,"{'date': '08/30/18', 'value': 69.07550621032715, 'error': 20.77886390686035}"
08/31/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
09/01/18 00:00:00,"{'date': '09/01/18', 'value': 69.06134510040283, 'error': 21.756359100341797}"
09/02/18 00:00:00,"{'date': '09/02/18', 'value': 68.73122119903564, 'error': 21.741501808166504}"
09/03/18 00:00:00,"{'date': '09/03/18', 'value': 66.1784782409668, 'error': 10.010504722595215}"
09/04/18 00:00:00,"{'date': '09/04/18', 'value': 65.81430435180664, 'error': 13.290678024291992}"
09/05/18 00:00:00,"{'date': '09/05/18', 'value': 65.10371780395508, 'error': 8.53441333770752}"
09/06/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
09/07/18 00:00:00,"{'date': '09/07/18', 'value': 65.83481121063232, 'error': 7.616016387939453}"
09/08/18 00:00:00,"{'date': '09/08/18', 'value': 65.21593761444092, 'error': 11.47367000579834}"
09/09/18 00:00:00,"{'date': '09/09/18', 'value': 63.51627254486084, 'error': 8.116689682006836}"
09/10/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
09/11/18 00:00:00,"{'date': '09/11/18', 'value': 63.46026039123535, 'error': 12.58513355255127}"
09/12/18 00:00:00,"{'date': '09/12/18', 'value': 63.13639163970947, 'error': 15.270228385925293}"
09/13/18 00:00:00,"{'date': '09/13/18', 'value': 63.116103172302246, 'error': 17.255026817321777}"
09/14/18 00:00:00,"{'date': '09/14/18', 'value': 62.77547264099121, 'error': 18.672616958618164}"
09/15/18 00:00:00,"{'date': '09/15/18', 'value': 63.81011390686035, 'error': 19.737753868103027}"
09/16/18 00:00:00,"{'date': '09/16/18', 'value': 64.01926231384277, 'error': 20.389549255371094}"
09/17/18 00:00:00,"{'date': '09/17/18', 'value': 62.766533851623535, 'error': 9.814863204956055}"
09/18/18 00:00:00,"{'date': '09/18/18', 'value': 61.82478904724121, 'error': 7.692319869995117}"
09/19/18 00:00:00,"{'date': '09/19/18', 'value': 62.31149864196777, 'error': 7.077751159667969}"
09/20/18 00:00:00,"{'date': '09/20/18', 'value': 62.093523025512695, 'error': 10.938817024230957}"
09/21/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
09/22/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
09/23/18 00:00:00,"{'date': '09/23/18', 'value': 62.21492958068848, 'error': 15.536218643188477}"
09/24/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
09/25/18 00:00:00,"{'date': '09/25/18', 'value': 61.78880786895752, 'error': 9.179920196533203}"
09/26/18 00:00:00,"{'date': '09/26/18', 'value': 61.83957386016846, 'error': 7.517538070678711}"
09/27/18 00:00:00,"{'date': '09/27/18', 'value': 62.43062400817871, 'error': 11.316567420959473}"
09/28/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
09/29/18 00:00:00,"{'date': '09/29/18', 'value': 61.515228271484375, 'error': 15.796858787536621}"
09/30/18 00:00:00,"{'date': '09/30/18', 'value': 60.67676258087158, 'error': 17.635168075561523}"
10/01/18 00:00:00,"{'date': '10/01/18', 'value': 59.74990940093994, 'error': 18.939491271972656}"
10/02/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
10/03/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
10/04/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
10/05/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
10/06/18 00:00:00,"{'date': '10/06/18', 'value': 61.785529136657715, 'error': 24.18544101715088}"
10/07/18 00:00:00,"{'date': '10/07/18', 'value': 63.35016632080078, 'error': 25.11350440979004}"
10/08/18 00:00:00,"{'date': '10/08/18', 'value': 63.6901912689209, 'error': 23.907211303710938}"
10/09/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
10/10/18 00:00:00,"{'date': '10/10/18', 'value': 65.02859783172607, 'error': 24.4312801361084}"
10/11/18 00:00:00,"{'date': '10/11/18', 'value': 65.0228099822998, 'error': 23.475200653076172}"
10/12/18 00:00:00,"{'date': '10/12/18', 'value': 64.22993755340576, 'error': 22.862908363342285}"
10/13/18 00:00:00,"{'date': '10/13/18', 'value': 62.93651008605957, 'error': 10.163633346557617}"
10/14/18 00:00:00,"{'date': '10/14/18', 'value': 62.712632179260254, 'error': 13.410587310791016}"
10/15/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
10/16/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
10/17/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
10/18/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
10/19/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
10/20/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
10/21/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
10/22/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
10/23/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
10/24/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
10/25/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
10/26/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
10/27/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
10/28/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
10/29/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
10/30/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
10/31/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
11/01/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
11/02/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
11/03/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
11/04/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
11/05/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
11/06/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
11/07/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
11/08/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
11/09/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
11/10/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
11/11/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
11/12/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
11/13/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
11/14/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
11/15/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
11/16/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
11/17/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
11/18/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
11/19/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
11/20/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
11/21/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
11/22/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
11/23/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
11/24/18 00:00:00,"{'date': '11/24/18', 'value': 65.83788108825684, 'error': 12.5596284866333}"
11/25/18 00:00:00,"{'date': '11/25/18', 'value': 66.95659160614014, 'error': 8.371786117553711}"
11/26/18 00:00:00,"{'date': '11/26/18', 'value': 68.3309555053711, 'error': 7.284152030944824}"
11/27/18 00:00:00,"{'date': '11/27/18', 'value': 68.17878150939941, 'error': 6.9489946365356445}"
11/28/18 00:00:00,"{'date': '11/28/18', 'value': 67.64308166503906, 'error': 6.840456962585449}"
11/29/18 00:00:00,"{'date': '11/29/18', 'value': 67.38304615020752, 'error': 6.80474853515625}"
11/30/18 00:00:00,"{'date': '11/30/18', 'value': 67.27444553375244, 'error': 6.792939186096191}"
12/01/18 00:00:00,"{'date': '12/01/18', 'value': 67.78204441070557, 'error': 6.789027214050293}"
12/02/18 00:00:00,"{'date': '12/02/18', 'value': 67.87270164489746, 'error': 6.7877302169799805}"
12/03/18 00:00:00,"{'date': '12/03/18', 'value': 67.34828472137451, 'error': 6.787300109863281}"
12/04/18 00:00:00,"{'date': '12/04/18', 'value': 67.10312938690186, 'error': 6.787158012390137}"
12/05/18 00:00:00,"{'date': '12/05/18', 'value': 66.11249732971191, 'error': 6.787110328674316}"
12/06/18 00:00:00,"{'date': '12/06/18', 'value': 66.56332111358643, 'error': 10.699864387512207}"
12/07/18 00:00:00,"{'date': '12/07/18', 'value': 68.06927967071533, 'error': 7.92425537109375}"
12/08/18 00:00:00,"{'date': '12/08/18', 'value': 68.63464260101318, 'error': 7.149296760559082}"
12/09/18 00:00:00,"{'date': '12/09/18', 'value': 67.92300033569336, 'error': 6.9056339263916025}"
12/10/18 00:00:00,"{'date': '12/10/18', 'value': 66.44899272918701, 'error': 6.826224327087402}"
12/11/18 00:00:00,"{'date': '12/11/18', 'value': 66.1288709640503, 'error': 6.800045013427734}"
12/12/18 00:00:00,"{'date': '12/12/18', 'value': 65.99942398071289, 'error': 6.791380882263184}"
12/13/18 00:00:00,"{'date': '12/13/18', 'value': 67.12746620178223, 'error': 6.788510322570801}"
12/14/18 00:00:00,"{'date': '12/14/18', 'value': 67.26202869415283, 'error': 6.787558555603027}"
12/15/18 00:00:00,"{'date': '12/15/18', 'value': 68.69010543823242, 'error': 6.787243843078613}"
12/16/18 00:00:00,"{'date': '12/16/18', 'value': 68.54640865325928, 'error': 6.787138938903809}"
12/17/18 00:00:00,"{'date': '12/17/18', 'value': 67.96403884887695, 'error': 6.787104606628418}"
12/18/18 00:00:00,"{'date': '12/18/18', 'value': 67.178635597229, 'error': 6.787093162536621}"
12/19/18 00:00:00,"{'date': '12/19/18', 'value': 67.69197177886963, 'error': 6.7870893478393555}"
12/20/18 00:00:00,"{'date': '12/20/18', 'value': 66.63810348510742, 'error': 6.787087440490723}"
12/21/18 00:00:00,"{'date': '12/21/18', 'value': 66.57924461364746, 'error': 10.699845314025879}"
12/22/18 00:00:00,"{'date': '12/22/18', 'value': 66.46250915527344, 'error': 13.828277587890625}"
12/23/18 00:00:00,"{'date': '12/23/18', 'value': 66.49968147277832, 'error': 8.649650573730469}"
12/24/18 00:00:00,"{'date': '12/24/18', 'value': 65.92241764068604, 'error': 7.365833282470703}"
12/25/18 00:00:00,"{'date': '12/25/18', 'value': 65.15908336639404, 'error': 6.975057601928711}"
12/26/18 00:00:00,"{'date': '12/26/18', 'value': 64.64042949676514, 'error': 6.848990440368652}"
12/27/18 00:00:00,"{'date': '12/27/18', 'value': 64.99733352661133, 'error': 6.807565689086914}"
12/28/18 00:00:00,"{'date': '12/28/18', 'value': 67.13810443878174, 'error': 6.793871879577637}"
12/29/18 00:00:00,"{'date': '12/29/18', 'value': 67.39087867736816, 'error': 6.789336204528809}"
12/30/18 00:00:00,"{'date': '12/30/18', 'value': 67.32205295562744, 'error': 6.787832260131836}"
12/31/18 00:00:00,"{'date': '12/31/18', 'value': 66.91026401519775, 'error': 6.787334442138672}"
01/01/19 00:00:00,"{'date': '01/01/19', 'value': 67.9354019165039, 'error': 6.787169456481934}"
01/02/19 00:00:00,"{'date': '01/02/19', 'value': 67.84827327728271, 'error': 6.787114143371582}"
01/03/19 00:00:00,"{'date': '01/03/19', 'value': 65.92720222473145, 'error': 6.78709602355957}"
01/04/19 00:00:00,"{'date': '01/04/19', 'value': 67.65394020080566, 'error': 6.787090301513672}"
01/05/19 00:00:00,"{'date': '01/05/19', 'value': 66.76724338531494, 'error': 6.787088394165039}"
01/06/19 00:00:00,"{'date': '01/06/19', 'value': 66.90123558044434, 'error': 6.787087440490723}"
01/07/19 00:00:00,"{'date': '01/07/19', 'value': 68.77584457397461, 'error': 6.787087440490723}"
01/08/19 00:00:00,"{'date': '01/08/19', 'value': 70.62341976165771, 'error': 6.787087440490723}"
01/09/19 00:00:00,"{'date': '01/09/19', 'value': 69.24585914611816, 'error': 6.787087440490723}"
01/10/19 00:00:00,"{'date': '01/10/19', 'value': 68.04139423370361, 'error': 6.787087440490723}"
01/11/19 00:00:00,"{'date': '01/11/19', 'value': 68.23224830627441, 'error': 6.787087440490723}"
01/12/19 00:00:00,"{'date': '01/12/19', 'value': 66.88663291931152, 'error': 6.787087440490723}"
01/13/19 00:00:00,"{'date': '01/13/19', 'value': 65.71341705322266, 'error': 6.787087440490723}"
01/14/19 00:00:00,"{'date': '01/14/19', 'value': 66.07527351379395, 'error': 6.787087440490723}"
01/15/19 00:00:00,"{'date': '01/15/19', 'value': 66.42281913757324, 'error': 6.787087440490723}"
01/16/19 00:00:00,"{'date': '01/16/19', 'value': 66.93725776672363, 'error': 10.699845314025879}"
01/17/19 00:00:00,"{'date': '01/17/19', 'value': 67.6280517578125, 'error': 7.924250602722168}"
01/18/19 00:00:00,"{'date': '01/18/19', 'value': 67.29155826568604, 'error': 7.149294853210449}"
01/19/19 00:00:00,"{'date': '01/19/19', 'value': 67.65082836151123, 'error': 6.905632972717285}"
01/20/19 00:00:00,"{'date': '01/20/19', 'value': 66.51489639282227, 'error': 6.826224327087402}"
01/21/19 00:00:00,"{'date': '01/21/19', 'value': 66.44009399414062, 'error': 6.800045013427734}"
01/22/19 00:00:00,"{'date': '01/22/19', 'value': 67.31282901763916, 'error': 6.791380882263184}"
01/23/19 00:00:00,"{'date': '01/23/19', 'value': 68.68514728546143, 'error': 6.788510322570801}"
01/24/19 00:00:00,"{'date': '01/24/19', 'value': 69.53561115264893, 'error': 6.787558555603027}"
01/25/19 00:00:00,"{'date': '01/25/19', 'value': 70.12046146392822, 'error': 6.787243843078613}"
01/26/19 00:00:00,"{'date': '01/26/19', 'value': 68.51847457885742, 'error': 6.787138938903809}"
01/27/19 00:00:00,"{'date': '01/27/19', 'value': 68.4531717300415, 'error': 6.787104606628418}"
01/28/19 00:00:00,"{'date': '01/28/19', 'value': 69.14541053771973, 'error': 6.787093162536621}"
01/29/19 00:00:00,"{'date': '01/29/19', 'value': 69.54039287567139, 'error': 6.7870893478393555}"
01/30/19 00:00:00,"{'date': '01/30/19', 'value': 68.25704383850098, 'error': 6.787087440490723}"
01/31/19 00:00:00,"{'date': '01/31/19', 'value': 67.49608325958252, 'error': 6.787087440490723}"
02/01/19 00:00:00,"{'date': '02/01/19', 'value': 67.83726978302002, 'error': 6.787087440490723}"
02/02/19 00:00:00,"{'date': '02/02/19', 'value': 68.42465305328369, 'error': 6.787087440490723}"
02/03/19 00:00:00,"{'date': '02/03/19', 'value': 68.26311874389648, 'error': 6.787087440490723}"
02/04/19 00:00:00,"{'date': '02/04/19', 'value': 67.63508415222168, 'error': 6.787087440490723}"
02/05/19 00:00:00,"{'date': '02/05/19', 'value': 67.32015419006348, 'error': 6.787087440490723}"
02/06/19 00:00:00,"{'date': '02/06/19', 'value': 67.94410514831543, 'error': 6.787087440490723}"
02/07/19 00:00:00,"{'date': '02/07/19', 'value': 67.06414413452148, 'error': 6.787087440490723}"
02/08/19 00:00:00,"{'date': '02/08/19', 'value': 65.5956678390503, 'error': 6.787087440490723}"
02/09/19 00:00:00,"{'date': '02/09/19', 'value': 66.21868896484375, 'error': 6.787087440490723}"
02/10/19 00:00:00,"{'date': '02/10/19', 'value': 66.0038366317749, 'error': 6.787087440490723}"
02/11/19 00:00:00,"{'date': '02/11/19', 'value': 66.36213493347168, 'error': 6.787087440490723}"
02/12/19 00:00:00,"{'date': '02/12/19', 'value': 66.04973220825195, 'error': 6.787087440490723}"
02/13/19 00:00:00,"{'date': '02/13/19', 'value': 66.32186508178711, 'error': 10.699845314025879}"
02/14/19 00:00:00,"{'date': '02/14/19', 'value': 66.64112377166748, 'error': 13.828277587890625}"
02/15/19 00:00:00,"{'date': '02/15/19', 'value': 67.2861795425415, 'error': 8.649650573730469}"
02/16/19 00:00:00,"{'date': '02/16/19', 'value': 67.30072402954102, 'error': 7.365833282470703}"
02/17/19 00:00:00,"{'date': '02/17/19', 'value': 66.758620262146, 'error': 6.975057601928711}"
02/18/19 00:00:00,"{'date': '02/18/19', 'value': 67.06192684173584, 'error': 10.854510307312012}"
02/19/19 00:00:00,"{'date': '02/19/19', 'value': 67.42723178863525, 'error': 13.948124885559082}"
02/20/19 00:00:00,"{'date': '02/20/19', 'value': 67.2912654876709, 'error': 8.674857139587402}"
02/21/19 00:00:00,"{'date': '02/21/19', 'value': 66.77973365783691, 'error': 7.373167991638184}"
02/22/19 00:00:00,"{'date': '02/22/19', 'value': 66.14512825012207, 'error': 6.977390289306641}"
02/23/19 00:00:00,"{'date': '02/23/19', 'value': 66.56449699401855, 'error': 6.849753379821777}"
02/24/19 00:00:00,"{'date': '02/24/19', 'value': 67.31802368164062, 'error': 6.807817459106445}"
02/25/19 00:00:00,"{'date': '02/25/19', 'value': 67.21480369567871, 'error': 6.793954849243164}"
02/26/19 00:00:00,"{'date': '02/26/19', 'value': 64.81011486053467, 'error': 6.789363861083984}"
02/27/19 00:00:00,"{'date': '02/27/19', 'value': 64.9606237411499, 'error': 6.787841796875}"
02/28/19 00:00:00,"{'date': '02/28/19', 'value': 66.04032611846924, 'error': 6.787337303161621}"
03/01/19 00:00:00,"{'date': '03/01/19', 'value': 66.68281936645508, 'error': 6.78717041015625}"
03/02/19 00:00:00,"{'date': '03/02/19', 'value': 66.63308906555176, 'error': 6.787115097045898}"
03/03/19 00:00:00,"{'date': '03/03/19', 'value': 68.10649681091309, 'error': 6.78709602355957}"
03/04/19 00:00:00,"{'date': '03/04/19', 'value': 68.00443267822266, 'error': 10.69985294342041}"
03/05/19 00:00:00,"{'date': '03/05/19', 'value': 66.32560348510742, 'error': 7.924252510070801}"
03/06/19 00:00:00,"{'date': '03/06/19', 'value': 65.70556449890137, 'error': 7.149295806884766}"
03/07/19 00:00:00,"{'date': '03/07/19', 'value': 65.91323280334473, 'error': 6.9056339263916025}"
03/08/19 00:00:00,"{'date': '03/08/19', 'value': 64.14953804016113, 'error': 6.826224327087402}"
03/09/19 00:00:00,"{'date': '03/09/19', 'value': 64.6588487625122, 'error': 6.800045013427734}"
03/10/19 00:00:00,"{'date': '03/10/19', 'value': 65.94740200042725, 'error': 10.283258438110352}"
03/11/19 00:00:00,"{'date': '03/11/19', 'value': 67.45311641693115, 'error': 7.816708564758301}"
03/12/19 00:00:00,"{'date': '03/12/19', 'value': 67.54543972015381, 'error': 7.116264343261719}"
03/13/19 00:00:00,"{'date': '03/13/19', 'value': 67.02525901794434, 'error': 6.894948959350586}"
03/14/19 00:00:00,"{'date': '03/14/19', 'value': 67.24971103668213, 'error': 6.822710990905762}"
03/15/19 00:00:00,"{'date': '03/15/19', 'value': 68.04526901245117, 'error': 6.798883438110352}"
03/16/19 00:00:00,"{'date': '03/16/19', 'value': 70.27446556091309, 'error': 6.790996551513672}"
03/17/19 00:00:00,"{'date': '03/17/19', 'value': 69.35824584960938, 'error': 6.788383483886719}"
03/18/19 00:00:00,"{'date': '03/18/19', 'value': 68.12386226654053, 'error': 6.7875165939331055}"
03/19/19 00:00:00,"{'date': '03/19/19', 'value': 68.8806209564209, 'error': 6.787229537963867}"
03/20/19 00:00:00,"{'date': '03/20/19', 'value': 67.55815029144287, 'error': 6.787134170532227}"
03/21/19 00:00:00,"{'date': '03/21/19', 'value': 68.2121229171753, 'error': 6.787102699279785}"
03/22/19 00:00:00,"{'date': '03/22/19', 'value': 68.1023530960083, 'error': 6.787092208862305}"
03/23/19 00:00:00,"{'date': '03/23/19', 'value': 69.25862884521484, 'error': 6.787088394165039}"
03/24/19 00:00:00,"{'date': '03/24/19', 'value': 70.00712871551514, 'error': 6.787087440490723}"
03/25/19 00:00:00,"{'date': '03/25/19', 'value': 68.07285785675049, 'error': 6.787087440490723}"
03/26/19 00:00:00,"{'date': '03/26/19', 'value': 68.06613731384277, 'error': 10.699845314025879}"
03/27/19 00:00:00,"{'date': '03/27/19', 'value': 65.79884719848633, 'error': 7.924250602722168}"
03/28/19 00:00:00,"{'date': '03/28/19', 'value': 65.28976821899414, 'error': 7.149294853210449}"
03/29/19 00:00:00,"{'date': '03/29/19', 'value': 63.82799243927002, 'error': 6.905632972717285}"
03/30/19 00:00:00,"{'date': '03/30/19', 'value': 65.50927639007568, 'error': 6.826224327087402}"
03/31/19 00:00:00,"{'date': '03/31/19', 'value': 66.78226375579834, 'error': 6.800045013427734}"
04/01/19 00:00:00,"{'date': '04/01/19', 'value': 66.17857933044434, 'error': 6.791380882263184}"
04/02/19 00:00:00,"{'date': '04/02/19', 'value': 67.60091304779053, 'error': 6.788510322570801}"
04/03/19 00:00:00,"{'date': '04/03/19', 'value': 65.6171064376831, 'error': 6.787558555603027}"
04/04/19 00:00:00,"{'date': '04/04/19', 'value': 64.67565727233887, 'error': 6.787243843078613}"
04/05/19 00:00:00,"{'date': '04/05/19', 'value': 64.7978162765503, 'error': 10.699974060058594}"
04/06/19 00:00:00,"{'date': '04/06/19', 'value': 64.86960220336914, 'error': 13.828377723693848}"
04/07/19 00:00:00,"{'date': '04/07/19', 'value': 65.16710567474365, 'error': 16.199050903320312}"
04/08/19 00:00:00,"{'date': '04/08/19', 'value': 65.2957992553711, 'error': 17.9235200881958}"
04/09/19 00:00:00,"{'date': '04/09/19', 'value': 64.2702407836914, 'error': 9.422999382019043}"
04/10/19 00:00:00,"{'date': '04/10/19', 'value': 65.03288841247559, 'error': 7.585312843322754}"
04/11/19 00:00:00,"{'date': '04/11/19', 'value': 65.41069602966309, 'error': 7.044351577758789}"
04/12/19 00:00:00,"{'date': '04/12/19', 'value': 65.8220853805542, 'error': 6.8716020584106445}"
04/13/19 00:00:00,"{'date': '04/13/19', 'value': 67.50558662414551, 'error': 6.815023422241211}"
04/14/19 00:00:00,"{'date': '04/14/19', 'value': 68.15165901184082, 'error': 6.796339988708496}"
04/15/19 00:00:00,"{'date': '04/15/19', 'value': 68.3426103591919, 'error': 6.790153503417969}"
04/16/19 00:00:00,"{'date': '04/16/19', 'value': 66.53294563293457, 'error': 6.788104057312012}"
04/17/19 00:00:00,"{'date': '04/17/19', 'value': 66.57603073120117, 'error': 10.70068359375}"
04/18/19 00:00:00,"{'date': '04/18/19', 'value': 66.38814353942871, 'error': 13.828927993774414}"
04/19/19 00:00:00,"{'date': '04/19/19', 'value': 64.83078002929688, 'error': 8.649787902832031}"
04/20/19 00:00:00,"{'date': '04/20/19', 'value': 65.41741180419922, 'error': 7.365873336791992}"
04/21/19 00:00:00,"{'date': '04/21/19', 'value': 65.2487678527832, 'error': 6.975069999694824}"
04/22/19 00:00:00,"{'date': '04/22/19', 'value': 66.10676002502441, 'error': 6.848994255065918}"
04/23/19 00:00:00,"{'date': '04/23/19', 'value': 65.67758274078369, 'error': 6.8075666427612305}"
04/24/19 00:00:00,"{'date': '04/24/19', 'value': 67.40608215332031, 'error': 6.793871879577637}"
04/25/19 00:00:00,"{'date': '04/25/19', 'value': 67.27631664276123, 'error': 10.705435752868652}"
04/26/19 00:00:00,"{'date': '04/26/19', 'value': 66.20636081695557, 'error': 7.9256744384765625}"
04/27/19 00:00:00,"{'date': '04/27/19', 'value': 67.18287754058838, 'error': 7.149730682373047}"
04/28/19 00:00:00,"{'date': '04/28/19', 'value': 67.73064708709717, 'error': 6.905774116516113}"
04/29/19 00:00:00,"{'date': '04/29/19', 'value': 67.34158325195312, 'error': 6.826271057128906}"
04/30/19 00:00:00,"{'date': '04/30/19', 'value': 66.3038558959961, 'error': 6.800060272216797}"
05/01/19 00:00:00,"{'date': '05/01/19', 'value': 67.31564807891846, 'error': 6.791386604309082}"
05/02/19 00:00:00,"{'date': '05/02/19', 'value': 67.56007671356201, 'error': 6.788512229919434}"
05/03/19 00:00:00,"{'date': '05/03/19', 'value': 68.1152400970459, 'error': 6.787559509277344}"
05/04/19 00:00:00,"{'date': '05/04/19', 'value': 68.14189624786377, 'error': 6.787243843078613}"
05/05/19 00:00:00,"{'date': '05/05/19', 'value': 69.6465711593628, 'error': 6.787138938903809}"
05/06/19 00:00:00,"{'date': '05/06/19', 'value': 69.67917156219482, 'error': 10.699888229370117}"
05/07/19 00:00:00,"{'date': '05/07/19', 'value': 68.4995813369751, 'error': 7.924261093139648}"
05/08/19 00:00:00,"{'date': '05/08/19', 'value': 69.09346771240234, 'error': 7.149297714233398}"
05/09/19 00:00:00,"{'date': '05/09/19', 'value': 69.3316593170166, 'error': 6.9056339263916025}"
05/10/19 00:00:00,"{'date': '05/10/19', 'value': 67.91817665100098, 'error': 6.826224327087402}"
05/11/19 00:00:00,"{'date': '05/11/19', 'value': 68.05527114868164, 'error': 10.732085227966309}"
05/12/19 00:00:00,"{'date': '05/12/19', 'value': 68.11184978485107, 'error': 7.932455062866211}"
05/13/19 00:00:00,"{'date': '05/13/19', 'value': 68.78602027893066, 'error': 7.1518049240112305}"
05/14/19 00:00:00,"{'date': '05/14/19', 'value': 70.0468111038208, 'error': 6.9064435958862305}"
05/15/19 00:00:00,"{'date': '05/15/19', 'value': 68.43000888824463, 'error': 6.826491355895996}"
05/16/19 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
05/17/19 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
05/18/19 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
05/19/19 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
