id,date,routine,category,exercise,sets,reps,volume,one_rep_max
435,2019-02-18,Princess Diana Gains Guide,Back,Reverse Cable Fly,4,60,900.0,22
435,2019-02-18,Princess Diana Gains Guide,Back,Seated Back Extension,4,60,300.0,7
435,2019-02-18,Princess Diana Gains Guide,Back,Single Arm Lat Cable Pulldown,4,48,2400.0,70
435,2019-02-18,Princess Diana Gains Guide,Back,Wide Lat Pulldown Supinated,4,60,6000.0,150
436,2019-02-21,Princess Diana Gains Guide,Abs,Ab-Wheel Rollout Side-Side-Front,3,60,40.0,1
436,2019-02-21,,Warmup,Active Stretching,1,1,1.0,1
436,2019-02-21,Princess Diana Gains Guide,Cooldown,Cooldown And Stretch,1,1,1.0,1
436,2019-02-21,Princess Diana Gains Guide,Abs,Decline Oblique Chops,3,60,40.0,1
436,2019-02-21,Princess Diana Gains Guide,Abs,Med Ball Straight Leg Spread Eagles,3,60,20.0,1
437,2019-02-23,,Warmup,Active Stretching,1,1,1.0,1
437,2019-02-23,Princess Diana Gains Guide,Cooldown,Cooldown And Stretch,1,1,1.0,1
437,2019-02-23,Princess Diana Gains Guide,Chest,Decline Barbell Bench Press,4,40,6600.0,233
437,2019-02-23,Princess Diana Gains Guide,Chest,Decline Cable Fly,4,30,2600.0,140
437,2019-02-23,Princess Diana Gains Guide,Chest,Decline Dumbbell Fly,4,40,1350.0,46
437,2019-02-23,Princess Diana Gains Guide,Chest,Lower Chest Bracket Pushups,4,40,40.0,1
438,2019-03-04,Princess Diana Gains Guide,Abs,Hanging Front Snap Kick Raise,3,60,60.0,1
438,2019-03-04,Princess Diana Gains Guide,Abs,Mounted Oblique Leans,3,60,60.0,1
439,2019-03-06,,Warmup,Active Stretching,1,1,1.0,1
439,2019-03-06,Princess Diana Gains Guide,Chest,Decline Barbell Bench Press,4,40,6650.0,240
439,2019-03-06,Princess Diana Gains Guide,Chest,Decline Dumbbell Fly,4,40,1350.0,46
439,2019-03-06,Princess Diana Gains Guide,Chest,Lower Chest Bracket Pushups,4,40,40.0,1
440,2019-03-11,Princess Diana Gains Guide,Back,Bent Over EZ Bar Cable Rows,4,60,4200.0,105
440,2019-03-11,Princess Diana Gains Guide,Back,Bent Over Single Arm Cable Rows with Twist,4,48,1920.0,56
440,2019-03-11,Princess Diana Gains Guide,Back,Pull Up,4,40,40.0,1
440,2019-03-11,Princess Diana Gains Guide,Back,Reverse Cable Fly,4,60,900.0,22
440,2019-03-11,Princess Diana Gains Guide,Back,Single Arm Lat Cable Pulldown,4,48,2400.0,70
440,2019-03-11,Princess Diana Gains Guide,Back,Wide Lat Pulldown Supinated,4,60,6450.0,165
441,2019-03-13,Princess Diana Gains Guide,Abs,Ab-Wheel Rollout Side-Side-Front,3,60,40.0,1
441,2019-03-13,Princess Diana Gains Guide,Abs,Decline Oblique Chops,3,60,60.0,1
441,2019-03-13,Princess Diana Gains Guide,Abs,Med Ball Straight Leg Spread Eagles,3,60,40.0,1
442,2019-03-20,Princess Diana Gains Guide,Cooldown,Cooldown And Stretch,1,1,1.0,1
442,2019-03-20,Princess Diana Gains Guide,Chest,Decline Barbell Bench Press,4,40,6700.0,240
442,2019-03-20,Princess Diana Gains Guide,Chest,Decline Cable Fly,5,30,2660.0,140
442,2019-03-20,Princess Diana Gains Guide,Chest,Decline Dumbbell Fly,4,40,1200.0,40
442,2019-03-20,Princess Diana Gains Guide,Chest,Lower Chest Bracket Pushups,6,40,40.0,1
443,2019-03-23,Princess Diana Gains Guide,Back,Barbell Row,4,42,3330.0,126
443,2019-03-23,Princess Diana Gains Guide,Back,Bent Over Rope Pulldowns,4,48,3840.0,112
443,2019-03-23,Princess Diana Gains Guide,Back,Decline Pullups,4,40,40.0,1
443,2019-03-23,Princess Diana Gains Guide,Back,Pull Up,4,40,40.0,1
443,2019-03-23,Princess Diana Gains Guide,Back,Reverse Cable Fly,4,60,900.0,22
443,2019-03-23,Princess Diana Gains Guide,Back,Seated Back Extension,4,60,600.0,15
443,2019-03-23,Princess Diana Gains Guide,Back,Single Arm Lat Cable Pulldown,4,48,2400.0,70
443,2019-03-23,Princess Diana Gains Guide,Back,Wide Lat Pulldown Supinated,4,60,7050.0,180
444,2019-03-29,Princess Diana Gains Guide,Abs,Ab-Wheel Rollout Side-Side-Front,3,60,60.0,1
444,2019-03-29,Princess Diana Gains Guide,Abs,Decline Oblique Chops,3,60,60.0,1
444,2019-03-29,Princess Diana Gains Guide,Abs,Hanging Front Snap Kick Raise,3,60,20.0,1
444,2019-03-29,Princess Diana Gains Guide,Abs,Med Ball Straight Leg Spread Eagles,3,60,60.0,1
444,2019-03-29,Princess Diana Gains Guide,Abs,Mounted Oblique Leans,3,60,40.0,1
445,2019-03-30,Princess Diana Gains Guide,Back,Barbell Row,4,40,3800.0,126
445,2019-03-30,Princess Diana Gains Guide,Back,Bent Over EZ Bar Cable Rows,4,60,4800.0,120
445,2019-03-30,Princess Diana Gains Guide,Back,Bent Over Single Arm Cable Rows with Twist,4,48,1920.0,56
445,2019-03-30,Princess Diana Gains Guide,Back,Decline Pullups,4,40,40.0,1
445,2019-03-30,Princess Diana Gains Guide,Back,Pull Up,4,40,40.0,1
445,2019-03-30,Princess Diana Gains Guide,Back,Reverse Cable Fly,4,60,900.0,22
445,2019-03-30,Princess Diana Gains Guide,Back,Single Arm Lat Cable Pulldown,4,48,2400.0,70
445,2019-03-30,Princess Diana Gains Guide,Back,Wide Lat Pulldown Supinated,4,60,6900.0,180
446,2019-04-01,Princess Diana Gains Guide,Cooldown,Cooldown And Stretch,1,1,1.0,1
446,2019-04-01,Princess Diana Gains Guide,Chest,Decline Barbell Bench Press,5,40,6600.0,233
446,2019-04-01,Princess Diana Gains Guide,Chest,Decline Cable Fly,6,30,2850.0,144
446,2019-04-01,Princess Diana Gains Guide,Chest,Decline Dumbbell Fly,4,40,1350.0,46
446,2019-04-01,Princess Diana Gains Guide,Chest,Lower Chest Bracket Pushups,8,40,40.0,1
447,2019-04-12,Princess Diana Gains Guide,Abs,Ab-Wheel Rollout Side-Side-Front,3,60,20.0,1
447,2019-04-12,Princess Diana Gains Guide,Abs,Decline Oblique Chops,3,60,40.0,1
447,2019-04-12,Princess Diana Gains Guide,Abs,Med Ball Straight Leg Spread Eagles,3,60,20.0,1
448,2019-04-13,Princess Diana Gains Guide,Chest,Decline Barbell Bench Press,4,40,6600.0,233
448,2019-04-13,Princess Diana Gains Guide,Chest,Decline Cable Fly,3,27,840.0,148
448,2019-04-13,Princess Diana Gains Guide,Chest,Decline Dumbbell Fly,5,40,1250.0,40
448,2019-04-13,Princess Diana Gains Guide,Chest,Lower Chest Bracket Pushups,8,40,40.0,1
449,2019-04-15,Princess Diana Gains Guide,Back,Bent Over EZ Bar Cable Rows,4,60,1050.0,105
449,2019-04-15,Princess Diana Gains Guide,Back,Bent Over Rope Pulldowns,4,48,3000.0,98
449,2019-04-15,Princess Diana Gains Guide,Cooldown,Cooldown And Stretch,1,1,1.0,1
449,2019-04-15,Princess Diana Gains Guide,Back,Pull Up,4,40,40.0,1
449,2019-04-15,Princess Diana Gains Guide,Back,Reverse Cable Fly,4,60,900.0,22
449,2019-04-15,Princess Diana Gains Guide,Back,Seated Back Extension,4,53,120.0,19
449,2019-04-15,Princess Diana Gains Guide,Back,Single Arm Lat Cable Pulldown,4,48,2400.0,70
449,2019-04-15,Princess Diana Gains Guide,Back,Wide Lat Pulldown Supinated,4,60,6150.0,180
450,2019-04-19,Princess Diana Gains Guide,Abs,Hanging Front Snap Kick Raise,3,60,40.0,1
450,2019-04-19,Princess Diana Gains Guide,Abs,Mounted Oblique Leans,3,60,40.0,1
451,2019-04-22,Princess Diana Gains Guide,Chest,Decline Barbell Bench Press,4,40,6600.0,233
451,2019-04-22,Princess Diana Gains Guide,Chest,Decline Dumbbell Fly,4,40,1500.0,53
451,2019-04-22,Princess Diana Gains Guide,Chest,Incline Barbell Bench Press,3,27,1615.0,126
451,2019-04-22,Princess Diana Gains Guide,Chest,Incline Pushup,3,15,5.0,1
451,2019-04-22,Princess Diana Gains Guide,Chest,Lower Chest Bracket Pushups,5,40,40.0,1
451,2019-04-22,Princess Diana Gains Guide,Chest,Single Arm Hammer Strength Press,3,18,280.0,40
452,2019-04-27,Princess Diana Gains Guide,Back,Barbell Row,4,40,3800.0,126
452,2019-04-27,Princess Diana Gains Guide,Back,Bent Over EZ Bar Cable Rows,4,60,4800.0,120
452,2019-04-27,Princess Diana Gains Guide,Back,Bent Over Rope Pulldowns,4,48,2880.0,84
452,2019-04-27,Princess Diana Gains Guide,Back,Bent Over Single Arm Cable Rows with Twist,4,48,1440.0,42
452,2019-04-27,Princess Diana Gains Guide,Cooldown,Cooldown And Stretch,1,1,1.0,1
452,2019-04-27,Princess Diana Gains Guide,Back,Decline Pullups,4,40,40.0,1
452,2019-04-27,Princess Diana Gains Guide,Back,Pull Up,4,40,40.0,1
452,2019-04-27,Princess Diana Gains Guide,Back,Reverse Cable Fly,4,60,600.0,15
452,2019-04-27,Princess Diana Gains Guide,Back,Seated Back Extension,4,60,600.0,15
452,2019-04-27,Princess Diana Gains Guide,Back,Single Arm Lat Cable Pulldown,4,48,2400.0,70
452,2019-04-27,Princess Diana Gains Guide,Back,Wide Lat Pulldown Supinated,4,60,6000.0,150
453,2019-05-02,Princess Diana Gains Guide,Cooldown,Cooldown And Stretch,1,1,1.0,1
453,2019-05-02,Princess Diana Gains Guide,Abs,Decline Oblique Chops,3,30,240.0,10
453,2019-05-02,Princess Diana Gains Guide,Abs,Hanging Front Snap Kick Raise,3,30,30.0,1
453,2019-05-02,Princess Diana Gains Guide,Abs,Med Ball Straight Leg Spread Eagles,3,30,30.0,1
453,2019-05-02,Princess Diana Gains Guide,Abs,Mounted Oblique Leans,3,30,240.0,10
454,2019-05-04,Princess Diana Gains Guide,Chest,Decline Barbell Bench Press,4,40,6600.0,233
454,2019-05-04,Princess Diana Gains Guide,Chest,Decline Dumbbell Fly,5,45,1550.0,46
454,2019-05-04,Princess Diana Gains Guide,Chest,Incline Barbell Bench Press,3,28,1710.0,126
454,2019-05-04,Princess Diana Gains Guide,Chest,Incline Pushup,3,16,6.0,1
454,2019-05-04,Princess Diana Gains Guide,Chest,Lower Chest Bracket Pushups,5,50,50.0,1
454,2019-05-04,Princess Diana Gains Guide,Chest,Single Arm Hammer Strength Press,3,30,500.0,33
455,2019-05-06,Princess Diana Gains Guide,Back,Bent Over EZ Bar Cable Rows,4,60,2550.0,135
455,2019-05-06,Princess Diana Gains Guide,Back,Bent Over Single Arm Cable Rows with Twist,4,48,960.0,56
455,2019-05-06,Princess Diana Gains Guide,Cooldown,Cooldown And Stretch,1,1,1.0,1
455,2019-05-06,Princess Diana Gains Guide,Back,Pull Up,4,40,40.0,1
455,2019-05-06,Princess Diana Gains Guide,Back,Reverse Cable Fly,4,60,600.0,15
455,2019-05-06,Princess Diana Gains Guide,Back,Single Arm Lat Cable Pulldown,4,48,2520.0,84
455,2019-05-06,Princess Diana Gains Guide,Back,Wide Lat Pulldown Supinated,4,60,6600.0,165
456,2019-05-08,Princess Diana Gains Guide,Abs,Ab-Wheel Rollout Side-Side-Front,3,30,30.0,1
456,2019-05-08,Princess Diana Gains Guide,Abs,Decline Oblique Chops,3,30,360.0,16
456,2019-05-08,Princess Diana Gains Guide,Abs,Med Ball Straight Leg Spread Eagles,3,30,30.0,1
457,2019-05-11,Princess Diana Gains Guide,Chest,Close Grip Dip,3,16,16.0,1
457,2019-05-11,Princess Diana Gains Guide,Cooldown,Cooldown And Stretch,1,1,1.0,1
457,2019-05-11,Princess Diana Gains Guide,Chest,Decline Barbell Bench Press,4,40,6600.0,233
457,2019-05-11,Princess Diana Gains Guide,Chest,Decline Dumbbell Fly,5,50,1700.0,46
457,2019-05-11,Princess Diana Gains Guide,Chest,Lower Chest Bracket Pushups,5,50,50.0,1
458,2019-05-14,Princess Diana Gains Guide,Abs,Ab-Wheel Rollout Side-Side-Front,3,30,30.0,1
458,2019-05-14,Princess Diana Gains Guide,Cooldown,Cooldown And Stretch,1,1,1.0,1
458,2019-05-14,Princess Diana Gains Guide,Abs,Decline Oblique Chops,3,30,450.0,20
458,2019-05-14,Princess Diana Gains Guide,Abs,Hanging Knee Raise,3,30,100.0,13
458,2019-05-14,Princess Diana Gains Guide,Abs,Med Ball Straight Leg Spread Eagles,3,30,30.0,1
458,2019-05-14,Princess Diana Gains Guide,Abs,Mounted Oblique Leans,3,50,120.0,16
