date,exercise,category,weight,reps,distance,distance_unit,time,comment,volume,one_rep_max,speed,workout_day,set_completed,routine
2018-06-14,Flat Barbell Bench Press,Chest,95.0,9.0,,,,,855.0,123.5,,Chest,1,Princess Diana Gains Guide
2018-06-14,Flat Barbell Bench Press,Chest,95.0,10.0,,,,,950.0,126.66666666666667,,Chest,1,Princess Diana Gains Guide
2018-06-14,Incline Pushup,Chest,1.0,4.0,,,,,4.0,1.1333333333333333,,Chest,1,Princess Diana Gains Guide
2018-06-14,Incline Pushup,Chest,1.0,2.0,,,,,2.0,1.0666666666666667,,Chest,1,Princess Diana Gains Guide
2018-06-14,Incline Pushup,Chest,1.0,2.0,,,,,2.0,1.0666666666666667,,Chest,1,Princess Diana Gains Guide
2018-06-14,Single Arm Hammer Strength Press,Chest,25.0,7.0,,,,,175.0,30.833333333333332,,Chest,1,Princess Diana Gains Guide
2018-06-14,Single Arm Hammer Strength Press,Chest,25.0,7.0,,,,,175.0,30.833333333333332,,Chest,1,Princess Diana Gains Guide
2018-06-14,Single Arm Hammer Strength Press,Chest,25.0,5.0,,,,,125.0,29.166666666666668,,Chest,1,Princess Diana Gains Guide
2018-06-14,Decline Cable Fly,Chest,95.0,7.0,,,,,665.0,117.16666666666667,,Chest,1,Princess Diana Gains Guide
2018-06-14,Decline Cable Fly,Chest,95.0,6.0,,,,,570.0,114.0,,Chest,1,Princess Diana Gains Guide
2018-06-14,Decline Cable Fly,Chest,95.0,6.0,,,,,570.0,114.0,,Chest,1,Princess Diana Gains Guide
2018-06-14,Parallel Bar Triceps Dip,Chest,0.0,10.0,,,,,0.0,0.0,,Chest,0,Princess Diana Gains Guide
2018-06-15,Barbell Squat,Legs,115.0,8.0,,,,,920.0,145.66666666666666,,Legs,1,
2018-06-15,Barbell Squat,Legs,135.0,8.0,,,,,1080.0,171.0,,Legs,1,
2018-06-15,Barbell Squat,Legs,185.0,10.0,,,,123 lifting style,1850.0,246.66666666666666,,Legs,1,
2018-06-15,Barbell Squat,Legs,185.0,10.0,,,,,1850.0,246.66666666666666,,Legs,1,
2018-06-18,Pull Up,Back,1.0,5.0,,,,,5.0,1.1666666666666667,,Back,1,
2018-06-18,Pull Up,Back,1.0,11.0,,,,123 lifting style,11.0,1.3666666666666667,,Back,1,
2018-06-18,Pull Up,Back,1.0,4.0,,,,,4.0,1.1333333333333333,,Back,1,
2018-06-18,Pull Up,Back,1.0,3.0,,,,,3.0,1.1,,Back,1,
2018-06-18,Pull Up,Back,1.0,4.0,,,,,4.0,1.1333333333333333,,Back,1,
2018-06-18,Pull Up,Back,1.0,4.0,,,,,4.0,1.1333333333333333,,Back,1,
2018-06-18,Pull Up,Back,1.0,3.0,,,,,3.0,1.1,,Back,1,
2018-06-18,Lat Pulldown,Back,150.0,8.0,,,,123 lifting style,1200.0,190.0,,Back,1,
2018-06-18,Lat Pulldown,Back,150.0,8.0,,,,,1200.0,190.0,,Back,1,
2018-06-18,Lat Pulldown,Back,150.0,8.0,,,,,1200.0,190.0,,Back,1,
2018-06-18,Dumbbell Hammer Curl,Back,30.0,10.0,,,,123 lifting style,300.0,40.0,,Back,1,
2018-06-18,Dumbbell Hammer Curl,Back,30.0,8.0,,,,,240.0,38.0,,Back,1,
2018-06-18,Dumbbell Hammer Curl,Back,30.0,6.0,,,,,180.0,36.0,,Back,1,
2018-06-18,Cable Curl,Back,70.0,10.0,,,,123 lifting style,700.0,93.33333333333333,,Back,1,
2018-06-18,Cable Curl,Back,80.0,10.0,,,,,800.0,106.66666666666667,,Back,1,
2018-06-18,Cable Curl,Back,90.0,10.0,,,,,900.0,120.0,,Back,1,
2018-06-20,Decline Dumbbell Benchpress,Chest,40.0,10.0,,,,,400.0,53.333333333333336,,Chest,1,Princess Diana Gains Guide
2018-06-20,Decline Dumbbell Benchpress,Chest,50.0,10.0,,,,,500.0,66.66666666666667,,Chest,1,Princess Diana Gains Guide
2018-06-20,Decline Lower Chest Dumbbell Fly,Chest,15.0,10.0,,,,,150.0,20.0,,Chest,1,Princess Diana Gains Guide
2018-06-20,Lower Chest Bracket Pushups,Chest,1.0,10.0,,,,,10.0,1.3333333333333333,,Chest,1,Princess Diana Gains Guide
2018-06-20,Decline Dumbbell Benchpress,Chest,0.0,10.0,,,,,0.0,0.0,,Chest,0,Princess Diana Gains Guide
2018-06-20,Decline Lower Chest Dumbbell Fly,Chest,0.0,10.0,,,,,0.0,0.0,,Chest,0,Princess Diana Gains Guide
2018-06-20,Decline Lower Chest Dumbbell Fly,Chest,0.0,10.0,,,,,0.0,0.0,,Chest,0,Princess Diana Gains Guide
2018-06-20,Lower Chest Bracket Pushups,Chest,0.0,10.0,,,,,0.0,0.0,,Chest,0,Princess Diana Gains Guide
2018-06-20,Lower Chest Bracket Pushups,Chest,0.0,10.0,,,,,0.0,0.0,,Chest,0,Princess Diana Gains Guide
2018-06-20,Flat Barbell Bench Press,Chest,0.0,10.0,,,,,0.0,0.0,,Chest,0,Princess Diana Gains Guide
2018-06-20,Flat Barbell Bench Press,Chest,0.0,10.0,,,,,0.0,0.0,,Chest,0,Princess Diana Gains Guide
2018-06-20,Flat Barbell Bench Press,Chest,0.0,10.0,,,,,0.0,0.0,,Chest,0,Princess Diana Gains Guide
2018-06-20,Incline Pushup,Chest,0.0,10.0,,,,,0.0,0.0,,Chest,0,Princess Diana Gains Guide
2018-06-20,Incline Pushup,Chest,0.0,10.0,,,,,0.0,0.0,,Chest,0,Princess Diana Gains Guide
2018-06-20,Incline Pushup,Chest,0.0,10.0,,,,,0.0,0.0,,Chest,0,Princess Diana Gains Guide
2018-06-20,Single Arm Hammer Strength Press,Chest,0.0,10.0,,,,,0.0,0.0,,Chest,0,Princess Diana Gains Guide
2018-06-20,Single Arm Hammer Strength Press,Chest,0.0,10.0,,,,,0.0,0.0,,Chest,0,Princess Diana Gains Guide
2018-06-20,Single Arm Hammer Strength Press,Chest,0.0,10.0,,,,,0.0,0.0,,Chest,0,Princess Diana Gains Guide
2018-06-20,Decline Cable Fly,Chest,0.0,10.0,,,,,0.0,0.0,,Chest,0,Princess Diana Gains Guide
2018-06-20,Decline Cable Fly,Chest,0.0,10.0,,,,,0.0,0.0,,Chest,0,Princess Diana Gains Guide
2018-06-20,Decline Cable Fly,Chest,0.0,10.0,,,,,0.0,0.0,,Chest,0,Princess Diana Gains Guide
2018-06-20,Parallel Bar Triceps Dip,Chest,0.0,10.0,,,,,0.0,0.0,,Chest,0,Princess Diana Gains Guide
2018-06-22,Decline Dumbbell Benchpress,Chest,40.0,10.0,,,,,400.0,53.333333333333336,,Chest,1,Princess Diana Gains Guide
2018-06-22,Decline Dumbbell Benchpress,Chest,50.0,10.0,,,,,500.0,66.66666666666667,,Chest,1,Princess Diana Gains Guide
2018-06-22,Decline Dumbbell Benchpress,Chest,60.0,10.0,,,,,600.0,80.0,,Chest,1,Princess Diana Gains Guide
2018-06-22,Decline Dumbbell Benchpress,Chest,60.0,10.0,,,,,600.0,80.0,,Chest,1,Princess Diana Gains Guide
2018-06-22,Decline Lower Chest Dumbbell Fly,Chest,15.0,10.0,,,,,150.0,20.0,,Chest,1,Princess Diana Gains Guide
2018-06-22,Decline Lower Chest Dumbbell Fly,Chest,25.0,10.0,,,,,250.0,33.333333333333336,,Chest,1,Princess Diana Gains Guide
2018-06-22,Decline Lower Chest Dumbbell Fly,Chest,25.0,10.0,,,,,250.0,33.333333333333336,,Chest,1,Princess Diana Gains Guide
2018-06-22,Decline Lower Chest Dumbbell Fly,Chest,25.0,10.0,,,,,250.0,33.333333333333336,,Chest,1,Princess Diana Gains Guide
2018-06-22,Lower Chest Bracket Pushups,Chest,1.0,10.0,,,,,10.0,1.3333333333333333,,Chest,1,Princess Diana Gains Guide
2018-06-22,Lower Chest Bracket Pushups,Chest,1.0,10.0,,,,,10.0,1.3333333333333333,,Chest,1,Princess Diana Gains Guide
2018-06-22,Lower Chest Bracket Pushups,Chest,1.0,10.0,,,,,10.0,1.3333333333333333,,Chest,1,Princess Diana Gains Guide
2018-06-22,Lower Chest Bracket Pushups,Chest,1.0,10.0,,,,,10.0,1.3333333333333333,,Chest,1,Princess Diana Gains Guide
2018-06-22,Flat Barbell Bench Press,Chest,95.0,10.0,,,,,950.0,126.66666666666667,,Chest,1,Princess Diana Gains Guide
2018-06-22,Flat Barbell Bench Press,Chest,95.0,10.0,,,,,950.0,126.66666666666667,,Chest,1,Princess Diana Gains Guide
2018-06-22,Flat Barbell Bench Press,Chest,95.0,10.0,,,,,950.0,126.66666666666667,,Chest,1,Princess Diana Gains Guide
2018-06-22,Incline Pushup,Chest,1.0,3.0,,,,,3.0,1.1,,Chest,1,Princess Diana Gains Guide
2018-06-22,Incline Pushup,Chest,1.0,2.0,,,,,2.0,1.0666666666666667,,Chest,1,Princess Diana Gains Guide
2018-06-22,Incline Pushup,Chest,1.0,1.0,,,,,1.0,1.0333333333333334,,Chest,1,Princess Diana Gains Guide
2018-06-22,Single Arm Hammer Strength Press,Chest,25.0,8.0,,,,,200.0,31.666666666666668,,Chest,1,Princess Diana Gains Guide
2018-06-22,Single Arm Hammer Strength Press,Chest,25.0,7.0,,,,,175.0,30.833333333333332,,Chest,1,Princess Diana Gains Guide
2018-06-22,Single Arm Hammer Strength Press,Chest,25.0,8.0,,,,,200.0,31.666666666666668,,Chest,1,Princess Diana Gains Guide
2018-06-22,Decline Cable Fly,Chest,0.0,10.0,,,,,0.0,0.0,,Chest,0,Princess Diana Gains Guide
2018-06-22,Decline Cable Fly,Chest,0.0,10.0,,,,,0.0,0.0,,Chest,0,Princess Diana Gains Guide
2018-06-22,Decline Cable Fly,Chest,0.0,10.0,,,,,0.0,0.0,,Chest,0,Princess Diana Gains Guide
2018-06-22,Parallel Bar Triceps Dip,Chest,0.0,10.0,,,,,0.0,0.0,,Chest,0,Princess Diana Gains Guide
2018-06-26,Pull Up,Back,1.0,5.0,,,,,5.0,1.1666666666666667,,Back,1,
2018-06-26,Pull Up,Back,1.0,11.0,,,,123 lifting style,11.0,1.3666666666666667,,Back,1,
2018-06-26,Pull Up,Back,1.0,5.0,,,,,5.0,1.1666666666666667,,Back,1,
2018-06-26,Pull Up,Back,1.0,4.0,,,,,4.0,1.1333333333333333,,Back,1,
2018-06-26,Pull Up,Back,1.0,4.0,,,,,4.0,1.1333333333333333,,Back,1,
2018-06-26,Pull Up,Back,1.0,4.0,,,,,4.0,1.1333333333333333,,Back,1,
2018-06-26,Pull Up,Back,1.0,3.0,,,,,3.0,1.1,,Back,1,
2018-06-26,Lat Pulldown,Back,150.0,8.0,,,,123 lifting style,1200.0,190.0,,Back,1,
2018-06-26,Lat Pulldown,Back,150.0,8.0,,,,,1200.0,190.0,,Back,1,
2018-06-26,Lat Pulldown,Back,150.0,8.0,,,,Had to regular lift the last three reps,1200.0,190.0,,Back,1,
2018-06-27,Decline Dumbbell Benchpress,Chest,40.0,10.0,,,,,400.0,53.333333333333336,,Chest,1,Princess Diana Gains Guide
2018-06-27,Decline Dumbbell Benchpress,Chest,50.0,10.0,,,,,500.0,66.66666666666667,,Chest,1,Princess Diana Gains Guide
2018-06-27,Decline Dumbbell Benchpress,Chest,60.0,10.0,,,,,600.0,80.0,,Chest,1,Princess Diana Gains Guide
2018-06-27,Decline Dumbbell Benchpress,Chest,60.0,10.0,,,,,600.0,80.0,,Chest,1,Princess Diana Gains Guide
2018-06-27,Decline Lower Chest Dumbbell Fly,Chest,15.0,10.0,,,,,150.0,20.0,,Chest,1,Princess Diana Gains Guide
2018-06-27,Decline Lower Chest Dumbbell Fly,Chest,30.0,10.0,,,,,300.0,40.0,,Chest,1,Princess Diana Gains Guide
2018-06-27,Decline Lower Chest Dumbbell Fly,Chest,30.0,10.0,,,,,300.0,40.0,,Chest,1,Princess Diana Gains Guide
2018-06-27,Decline Lower Chest Dumbbell Fly,Chest,30.0,10.0,,,,,300.0,40.0,,Chest,1,Princess Diana Gains Guide
2018-06-27,Lower Chest Bracket Pushups,Chest,1.0,10.0,,,,,10.0,1.3333333333333333,,Chest,1,Princess Diana Gains Guide
2018-06-27,Lower Chest Bracket Pushups,Chest,1.0,10.0,,,,,10.0,1.3333333333333333,,Chest,1,Princess Diana Gains Guide
2018-06-27,Lower Chest Bracket Pushups,Chest,1.0,10.0,,,,,10.0,1.3333333333333333,,Chest,1,Princess Diana Gains Guide
2018-06-27,Lower Chest Bracket Pushups,Chest,1.0,10.0,,,,,10.0,1.3333333333333333,,Chest,1,Princess Diana Gains Guide
2018-06-27,Flat Barbell Bench Press,Chest,95.0,10.0,,,,,950.0,126.66666666666667,,Chest,1,Princess Diana Gains Guide
2018-06-27,Flat Barbell Bench Press,Chest,95.0,10.0,,,,,950.0,126.66666666666667,,Chest,1,Princess Diana Gains Guide
2018-06-27,Incline Pushup,Chest,1.0,7.0,,,,,7.0,1.2333333333333334,,Chest,1,Princess Diana Gains Guide
2018-06-27,Incline Pushup,Chest,1.0,5.0,,,,,5.0,1.1666666666666667,,Chest,1,Princess Diana Gains Guide
2018-06-27,Single Arm Hammer Strength Press,Chest,25.0,3.0,,,,,75.0,27.5,,Chest,1,Princess Diana Gains Guide
2018-06-27,Decline Cable Fly,Chest,95.0,5.0,,,,,475.0,110.83333333333333,,Chest,1,Princess Diana Gains Guide
2018-06-27,Flat Barbell Bench Press,Chest,0.0,10.0,,,,,0.0,0.0,,Chest,0,Princess Diana Gains Guide
2018-06-27,Incline Pushup,Chest,0.0,5.0,,,,,0.0,0.0,,Chest,0,Princess Diana Gains Guide
2018-06-27,Single Arm Hammer Strength Press,Chest,0.0,3.0,,,,,0.0,0.0,,Chest,0,Princess Diana Gains Guide
2018-06-27,Single Arm Hammer Strength Press,Chest,0.0,3.0,,,,,0.0,0.0,,Chest,0,Princess Diana Gains Guide
2018-06-27,Decline Cable Fly,Chest,0.0,5.0,,,,,0.0,0.0,,Chest,0,Princess Diana Gains Guide
2018-06-27,Decline Cable Fly,Chest,0.0,5.0,,,,,0.0,0.0,,Chest,0,Princess Diana Gains Guide
2018-06-27,Parallel Bar Triceps Dip,Chest,0.0,10.0,,,,,0.0,0.0,,Chest,0,Princess Diana Gains Guide
2018-07-03,Lat Pulldown Pronated,Back,170.0,10.0,,,,,1700.0,226.66666666666666,,Back,1,
2018-07-03,Lat Pulldown Pronated,Back,170.0,6.0,,,,Gotta go down in weight,1020.0,204.0,,Back,1,
2018-07-03,Lat Pulldown Pronated,Back,150.0,10.0,,,,,1500.0,200.0,,Back,1,
2018-07-03,Single Arm Lat Cable Pulldown,Back,95.0,10.0,,,,,950.0,126.66666666666667,,Back,1,
2018-07-03,Single Arm Lat Cable Pulldown,Back,95.0,10.0,,,,,950.0,126.66666666666667,,Back,1,
2018-07-03,Single Arm Lat Cable Pulldown,Back,95.0,10.0,,,,,950.0,126.66666666666667,,Back,1,
2018-07-03,Pull Up,Back,1.0,5.0,,,,,5.0,1.1666666666666667,,Back,1,
2018-07-03,Pull Up,Back,1.0,5.0,,,,,5.0,1.1666666666666667,,Back,1,
2018-07-03,Pull Up,Back,1.0,4.0,,,,,4.0,1.1333333333333333,,Back,1,
2018-07-03,Pull Up,Back,1.0,3.0,,,,,3.0,1.1,,Back,1,
2018-07-03,Barbell Row,Back,65.0,10.0,,,,,650.0,86.66666666666667,,Back,1,
2018-07-03,Barbell Row,Back,65.0,10.0,,,,,650.0,86.66666666666667,,Back,1,
2018-07-03,Barbell Row,Back,65.0,10.0,,,,,650.0,86.66666666666667,,Back,1,
2018-07-03,Dumbbell Row,Back,50.0,10.0,,,,,500.0,66.66666666666667,,Back,1,
2018-07-03,Dumbbell Row,Back,50.0,10.0,,,,,500.0,66.66666666666667,,Back,1,
2018-07-03,Dumbbell Row,Back,50.0,10.0,,,,,500.0,66.66666666666667,,Back,1,
2018-07-03,Single-Arm T-Bar Row,Back,15.0,10.0,,,,Weight doesn't include that of the barbell,150.0,20.0,,Back,1,
2018-07-03,Single-Arm T-Bar Row,Back,15.0,10.0,,,,,150.0,20.0,,Back,1,
2018-07-03,Single-Arm T-Bar Row,Back,15.0,10.0,,,,,150.0,20.0,,Back,1,
2018-07-04,Decline Dumbbell Benchpress,Chest,40.0,10.0,,,,,400.0,53.333333333333336,,Chest,1,Princess Diana Gains Guide
2018-07-04,Decline Dumbbell Benchpress,Chest,50.0,10.0,,,,,500.0,66.66666666666667,,Chest,1,Princess Diana Gains Guide
2018-07-04,Decline Dumbbell Benchpress,Chest,60.0,10.0,,,,,600.0,80.0,,Chest,1,Princess Diana Gains Guide
2018-07-04,Decline Dumbbell Benchpress,Chest,65.0,10.0,,,,,650.0,86.66666666666667,,Chest,1,Princess Diana Gains Guide
2018-07-04,Decline Lower Chest Dumbbell Fly,Chest,15.0,10.0,,,,,150.0,20.0,,Chest,1,Princess Diana Gains Guide
2018-07-04,Decline Lower Chest Dumbbell Fly,Chest,30.0,10.0,,,,,300.0,40.0,,Chest,1,Princess Diana Gains Guide
2018-07-04,Decline Lower Chest Dumbbell Fly,Chest,30.0,10.0,,,,,300.0,40.0,,Chest,1,Princess Diana Gains Guide
2018-07-04,Decline Lower Chest Dumbbell Fly,Chest,30.0,10.0,,,,,300.0,40.0,,Chest,1,Princess Diana Gains Guide
2018-07-04,Lower Chest Bracket Pushups,Chest,1.0,10.0,,,,,10.0,1.3333333333333333,,Chest,1,Princess Diana Gains Guide
2018-07-04,Lower Chest Bracket Pushups,Chest,1.0,10.0,,,,,10.0,1.3333333333333333,,Chest,1,Princess Diana Gains Guide
2018-07-04,Lower Chest Bracket Pushups,Chest,1.0,10.0,,,,,10.0,1.3333333333333333,,Chest,1,Princess Diana Gains Guide
2018-07-04,Lower Chest Bracket Pushups,Chest,1.0,10.0,,,,,10.0,1.3333333333333333,,Chest,1,Princess Diana Gains Guide
2018-07-04,Flat Barbell Bench Press,Chest,115.0,10.0,,,,,1150.0,153.33333333333334,,Chest,1,Princess Diana Gains Guide
2018-07-04,Flat Barbell Bench Press,Chest,115.0,7.0,,,,,805.0,141.83333333333334,,Chest,1,Princess Diana Gains Guide
2018-07-04,Flat Barbell Bench Press,Chest,115.0,8.0,,,,,920.0,145.66666666666666,,Chest,1,Princess Diana Gains Guide
2018-07-04,Incline Pushup,Chest,1.0,4.0,,,,,4.0,1.1333333333333333,,Chest,1,Princess Diana Gains Guide
2018-07-04,Incline Pushup,Chest,1.0,4.0,,,,,4.0,1.1333333333333333,,Chest,1,Princess Diana Gains Guide
2018-07-04,Incline Pushup,Chest,1.0,4.0,,,,,4.0,1.1333333333333333,,Chest,1,Princess Diana Gains Guide
2018-07-04,Single Arm Hammer Strength Press,Chest,30.0,7.0,,,,,210.0,37.0,,Chest,1,Princess Diana Gains Guide
2018-07-04,Single Arm Hammer Strength Press,Chest,30.0,6.0,,,,,180.0,36.0,,Chest,1,Princess Diana Gains Guide
2018-07-04,Single Arm Hammer Strength Press,Chest,30.0,6.0,,,,,180.0,36.0,,Chest,1,Princess Diana Gains Guide
2018-07-04,Decline Cable Fly,Chest,95.0,10.0,,,,,950.0,126.66666666666667,,Chest,1,Princess Diana Gains Guide
2018-07-04,Decline Cable Fly,Chest,95.0,10.0,,,,,950.0,126.66666666666667,,Chest,1,Princess Diana Gains Guide
2018-07-04,Decline Cable Fly,Chest,95.0,8.0,,,,,760.0,120.33333333333333,,Chest,1,Princess Diana Gains Guide
2018-07-04,Parallel Bar Triceps Dip,Chest,1.0,15.0,,,,,15.0,1.5,,Chest,1,Princess Diana Gains Guide
2018-07-09,Pull Up,Back,1.0,5.0,,,,I weigh less than last week so I can't tell if I'm stronger of if I'm just lifting less weight,5.0,1.1666666666666667,,Back,1,
2018-07-09,Pull Up,Back,1.0,12.0,,,,123 lifting style,12.0,1.4,,Back,1,
2018-07-09,Pull Up,Back,1.0,5.0,,,,,5.0,1.1666666666666667,,Back,1,
2018-07-09,Pull Up,Back,1.0,4.0,,,,,4.0,1.1333333333333333,,Back,1,
2018-07-09,Pull Up,Back,1.0,4.0,,,,,4.0,1.1333333333333333,,Back,1,
2018-07-09,Pull Up,Back,1.0,3.0,,,,,3.0,1.1,,Back,1,
2018-07-09,Pull Up,Back,1.0,2.0,,,,,2.0,1.0666666666666667,,Back,1,
2018-07-09,Lat Pulldown,Back,150.0,8.0,,,,,1200.0,190.0,,Back,1,
2018-07-09,Lat Pulldown,Back,150.0,8.0,,,,,1200.0,190.0,,Back,1,
2018-07-09,Lat Pulldown,Back,150.0,8.0,,,,,1200.0,190.0,,Back,1,
2018-07-09,Dumbbell Row,Back,60.0,8.0,,,,123 lifting style,480.0,76.0,,Back,1,
2018-07-09,Dumbbell Row,Back,60.0,8.0,,,,"Much better from on these, really squeesing and lats and the back",480.0,76.0,,Back,1,
2018-07-09,Dumbbell Row,Back,60.0,7.0,,,,,420.0,74.0,,Back,1,
2018-07-09,Dumbbell Row,Back,55.0,8.0,,,,,440.0,69.66666666666667,,Back,1,
2018-07-09,Dumbbell Hammer Curl,Back,30.0,8.0,,,,123 lifting style,240.0,38.0,,Back,1,
2018-07-09,Dumbbell Hammer Curl,Back,30.0,8.0,,,,,240.0,38.0,,Back,1,
2018-07-12,Decline Dumbbell Benchpress,Chest,40.0,10.0,,,,,400.0,53.333333333333336,,Chest,1,Princess Diana Gains Guide
2018-07-12,Decline Dumbbell Benchpress,Chest,60.0,10.0,,,,,600.0,80.0,,Chest,1,Princess Diana Gains Guide
2018-07-12,Decline Dumbbell Benchpress,Chest,65.0,10.0,,,,,650.0,86.66666666666667,,Chest,1,Princess Diana Gains Guide
2018-07-12,Decline Dumbbell Benchpress,Chest,65.0,10.0,,,,,650.0,86.66666666666667,,Chest,1,Princess Diana Gains Guide
2018-07-12,Decline Lower Chest Dumbbell Fly,Chest,15.0,10.0,,,,,150.0,20.0,,Chest,1,Princess Diana Gains Guide
2018-07-12,Decline Lower Chest Dumbbell Fly,Chest,30.0,10.0,,,,,300.0,40.0,,Chest,1,Princess Diana Gains Guide
2018-07-12,Decline Lower Chest Dumbbell Fly,Chest,30.0,10.0,,,,,300.0,40.0,,Chest,1,Princess Diana Gains Guide
2018-07-12,Decline Lower Chest Dumbbell Fly,Chest,30.0,10.0,,,,,300.0,40.0,,Chest,1,Princess Diana Gains Guide
2018-07-12,Lower Chest Bracket Pushups,Chest,1.0,10.0,,,,,10.0,1.3333333333333333,,Chest,1,Princess Diana Gains Guide
2018-07-12,Lower Chest Bracket Pushups,Chest,1.0,10.0,,,,,10.0,1.3333333333333333,,Chest,1,Princess Diana Gains Guide
2018-07-12,Lower Chest Bracket Pushups,Chest,1.0,10.0,,,,,10.0,1.3333333333333333,,Chest,1,Princess Diana Gains Guide
2018-07-12,Lower Chest Bracket Pushups,Chest,1.0,10.0,,,,,10.0,1.3333333333333333,,Chest,1,Princess Diana Gains Guide
2018-07-12,Flat Barbell Bench Press,Chest,115.0,10.0,,,,,1150.0,153.33333333333334,,Chest,1,Princess Diana Gains Guide
2018-07-12,Incline Pushup,Chest,1.0,6.0,,,,,6.0,1.2,,Chest,1,Princess Diana Gains Guide
2018-07-12,Single Arm Hammer Strength Press,Chest,35.0,5.0,,,,,175.0,40.833333333333336,,Chest,1,Princess Diana Gains Guide
2018-07-12,Decline Cable Fly,Chest,0.0,10.0,,,,,0.0,0.0,,Chest,0,Princess Diana Gains Guide
2018-07-12,Flat Barbell Bench Press,Chest,0.0,10.0,,,,,0.0,0.0,,Chest,0,Princess Diana Gains Guide
2018-07-12,Flat Barbell Bench Press,Chest,0.0,10.0,,,,,0.0,0.0,,Chest,0,Princess Diana Gains Guide
2018-07-12,Incline Pushup,Chest,0.0,6.0,,,,,0.0,0.0,,Chest,0,Princess Diana Gains Guide
2018-07-12,Incline Pushup,Chest,0.0,6.0,,,,,0.0,0.0,,Chest,0,Princess Diana Gains Guide
2018-07-12,Single Arm Hammer Strength Press,Chest,0.0,5.0,,,,,0.0,0.0,,Chest,0,Princess Diana Gains Guide
2018-07-12,Single Arm Hammer Strength Press,Chest,0.0,5.0,,,,,0.0,0.0,,Chest,0,Princess Diana Gains Guide
2018-07-12,Decline Cable Fly,Chest,0.0,10.0,,,,,0.0,0.0,,Chest,0,Princess Diana Gains Guide
2018-07-12,Decline Cable Fly,Chest,0.0,10.0,,,,,0.0,0.0,,Chest,0,Princess Diana Gains Guide
2018-07-12,Parallel Bar Triceps Dip,Chest,0.0,10.0,,,,,0.0,0.0,,Chest,0,Princess Diana Gains Guide
2018-07-17,Pull Up,Back,1.0,5.0,,,,,5.0,1.1666666666666667,,Back,1,
2018-07-17,Pull Up,Back,1.0,13.0,,,,"123 lifting style, great improvement given I weigh more this week",13.0,1.4333333333333333,,Back,1,
2018-07-17,Pull Up,Back,1.0,5.0,,,,,5.0,1.1666666666666667,,Back,1,
2018-07-17,Pull Up,Back,1.0,4.0,,,,,4.0,1.1333333333333333,,Back,1,
2018-07-17,Pull Up,Back,1.0,4.0,,,,,4.0,1.1333333333333333,,Back,1,
2018-07-17,Pull Up,Back,1.0,3.0,,,,,3.0,1.1,,Back,1,
2018-07-17,Pull Up,Back,1.0,3.0,,,,,3.0,1.1,,Back,1,
2018-07-17,Lat Pulldown,Back,150.0,8.0,,,,,1200.0,190.0,,Back,1,
2018-07-17,Lat Pulldown,Back,150.0,8.0,,,,,1200.0,190.0,,Back,1,
2018-07-17,Lat Pulldown,Back,150.0,8.0,,,,Had to do the last three reps the normal way,1200.0,190.0,,Back,1,
2018-07-17,Dumbbell Row,Back,60.0,8.0,,,,123 lifting style. Great form,480.0,76.0,,Back,1,
2018-07-17,Dumbbell Row,Back,60.0,8.0,,,,,480.0,76.0,,Back,1,
2018-07-17,Dumbbell Row,Back,60.0,8.0,,,,,480.0,76.0,,Back,1,
2018-07-17,Dumbbell Row,Back,60.0,8.0,,,,,480.0,76.0,,Back,1,
2018-07-17,Dumbbell Hammer Curl,Back,35.0,8.0,,,,123 lifting style,280.0,44.333333333333336,,Back,1,
2018-07-17,Dumbbell Hammer Curl,Back,30.0,6.0,,,,,180.0,36.0,,Back,1,
2018-07-17,Dumbbell Hammer Curl,Back,30.0,5.0,,,,,150.0,35.0,,Back,1,
2018-07-19,Decline Dumbbell Benchpress,Chest,45.0,10.0,,,,,450.0,60.0,,Chest,1,Princess Diana Gains Guide
2018-07-19,Decline Dumbbell Benchpress,Chest,65.0,10.0,,,,,650.0,86.66666666666667,,Chest,1,Princess Diana Gains Guide
2018-07-19,Decline Dumbbell Benchpress,Chest,65.0,10.0,,,,,650.0,86.66666666666667,,Chest,1,Princess Diana Gains Guide
2018-07-19,Decline Dumbbell Benchpress,Chest,65.0,10.0,,,,,650.0,86.66666666666667,,Chest,1,Princess Diana Gains Guide
2018-07-19,Decline Lower Chest Dumbbell Fly,Chest,15.0,10.0,,,,,150.0,20.0,,Chest,1,Princess Diana Gains Guide
2018-07-19,Decline Lower Chest Dumbbell Fly,Chest,30.0,10.0,,,,,300.0,40.0,,Chest,1,Princess Diana Gains Guide
2018-07-19,Decline Lower Chest Dumbbell Fly,Chest,30.0,10.0,,,,,300.0,40.0,,Chest,1,Princess Diana Gains Guide
2018-07-19,Decline Lower Chest Dumbbell Fly,Chest,30.0,10.0,,,,,300.0,40.0,,Chest,1,Princess Diana Gains Guide
2018-07-19,Lower Chest Bracket Pushups,Chest,1.0,10.0,,,,,10.0,1.3333333333333333,,Chest,1,Princess Diana Gains Guide
2018-07-19,Lower Chest Bracket Pushups,Chest,1.0,10.0,,,,,10.0,1.3333333333333333,,Chest,1,Princess Diana Gains Guide
2018-07-19,Lower Chest Bracket Pushups,Chest,1.0,10.0,,,,,10.0,1.3333333333333333,,Chest,1,Princess Diana Gains Guide
